Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist IN,Clontarf - James Larkin Rd Cyclist OUT,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist IN,Clontarf - Pebble Beach Carpark Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist IN,Griffith Avenue (Clare Rd Side) Cyclist OUT,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist IN,Griffith Avenue (Lane Side) Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
23/02/2023 19:00,21,13,8,38,10,28,59,19,40,0,0,0,7,7,0,19,19,0,9,9,0,208,125,83,0,,130,1,129,103,0,103
23/02/2023 20:00,6,4,2,29,9,20,45,15,30,0,0,0,4,4,0,12,12,0,0,0,0,158,101,57,0,,102,0,102,127,0,127
23/02/2023 21:00,12,5,7,14,6,8,18,8,10,0,0,0,4,3,1,15,15,0,5,5,0,100,72,28,0,,83,1,82,64,0,64
23/02/2023 22:00,4,2,2,8,5,3,12,2,10,0,0,0,4,4,0,7,7,0,2,2,0,76,55,21,0,,51,0,51,21,0,21
23/02/2023 23:00,1,1,0,6,1,5,8,2,6,0,0,0,2,2,0,5,5,0,1,1,0,39,25,14,0,,47,0,47,17,0,17
24/02/2023 00:00,3,2,1,2,1,1,5,1,4,0,0,0,1,1,0,4,4,0,0,0,0,21,15,6,0,,34,0,34,6,0,6
24/02/2023 01:00,2,0,2,2,2,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,10,7,3,0,,2,0,2,1,0,1
24/02/2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,,7,1,6,1,0,1
24/02/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,,3,0,3,4,0,4
24/02/2023 04:00,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,9,2,7,0,,2,0,2,0,0,0
24/02/2023 05:00,1,1,0,4,3,1,4,2,2,0,0,0,0,0,0,1,1,0,0,0,0,24,3,21,0,,3,0,3,10,0,10
24/02/2023 06:00,4,3,1,10,7,3,12,9,3,0,0,0,10,10,0,7,7,0,0,0,0,101,21,80,0,,6,0,6,19,0,19
24/02/2023 07:00,12,8,4,41,28,13,51,34,17,0,0,0,33,33,0,13,13,0,7,7,0,214,52,162,0,,34,1,33,67,1,66
24/02/2023 08:00,43,33,10,69,53,16,84,65,19,0,0,0,49,49,0,39,39,0,80,80,0,367,73,294,0,,41,0,41,123,0,123
24/02/2023 09:00,22,13,9,31,20,11,47,27,20,0,0,0,25,24,1,11,11,0,11,11,0,187,33,154,0,,28,0,28,107,2,105
24/02/2023 10:00,13,11,2,38,16,22,47,19,28,0,0,0,18,18,0,8,8,0,5,5,0,100,26,74,0,,34,0,34,70,0,70
24/02/2023 11:00,9,4,5,37,14,23,36,13,23,0,0,0,2,2,0,8,8,0,4,4,0,75,22,53,0,,42,1,41,67,0,67
24/02/2023 12:00,10,3,7,53,30,23,59,27,32,0,0,0,9,9,0,13,13,0,1,1,0,123,38,85,0,,88,0,88,94,1,93
24/02/2023 13:00,12,6,6,54,26,28,53,26,27,0,0,0,1,1,0,32,32,0,0,0,0,161,76,85,0,,90,0,90,109,0,109
24/02/2023 14:00,10,4,6,39,20,19,45,20,25,0,0,0,4,4,0,18,18,0,0,0,0,129,65,64,0,,97,0,97,88,1,87
24/02/2023 15:00,26,9,17,39,21,18,52,27,25,0,0,0,5,5,0,24,24,0,1,1,0,152,88,64,0,,75,0,75,75,0,75
24/02/2023 16:00,24,6,18,59,23,36,92,32,60,0,0,0,5,5,0,34,34,0,1,1,0,229,139,90,0,,124,0,124,95,1,94
24/02/2023 17:00,26,11,15,80,28,52,105,38,67,0,0,0,0,0,0,39,39,0,2,2,0,276,183,93,0,,143,1,142,122,1,121
24/02/2023 18:00,21,9,12,38,14,24,67,22,45,0,0,0,5,5,0,24,24,0,8,8,0,228,134,94,0,,192,1,191,102,0,102
24/02/2023 19:00,18,8,10,20,10,10,31,9,22,0,0,0,10,10,0,16,16,0,5,5,0,181,102,79,0,,119,1,118,110,0,110
24/02/2023 20:00,2,1,1,11,3,8,13,7,6,0,0,0,11,11,0,8,8,0,2,2,0,119,58,61,0,,78,2,76,97,0,97
24/02/2023 21:00,9,5,4,8,5,3,9,4,5,0,0,0,7,7,0,5,5,0,0,0,0,64,36,28,0,,56,0,56,88,0,88
24/02/2023 22:00,6,3,3,1,1,0,12,3,9,0,0,0,1,1,0,8,8,0,0,0,0,60,37,23,0,,36,0,36,49,1,48
24/02/2023 23:00,4,2,2,2,0,2,5,2,3,0,0,0,4,3,1,3,3,0,2,2,0,44,36,8,0,,33,0,33,32,0,32
25/02/2023 00:00,2,1,1,3,2,1,3,0,3,0,0,0,1,1,0,9,9,0,0,0,0,36,25,11,0,,23,1,22,9,1,8
25/02/2023 01:00,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,19,14,5,0,,5,0,5,3,0,3
25/02/2023 02:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,,14,0,14,5,0,5
25/02/2023 03:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,,15,0,15,3,0,3
25/02/2023 04:00,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,0,,10,0,10,4,0,4
25/02/2023 05:00,0,0,0,2,2,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,15,4,11,0,,5,0,5,2,0,2
25/02/2023 06:00,1,0,1,4,2,2,4,2,2,0,0,0,1,1,0,1,1,0,0,0,0,41,5,36,0,,8,0,8,8,0,8
25/02/2023 07:00,2,1,1,26,15,11,33,18,15,0,0,0,6,6,0,3,3,0,0,0,0,38,7,31,0,,6,0,6,7,0,7
25/02/2023 08:00,2,2,0,58,26,32,67,32,35,0,0,0,15,15,0,5,5,0,0,0,0,52,8,44,0,,13,0,13,35,0,35
25/02/2023 09:00,6,4,2,88,35,53,108,46,62,0,0,0,11,11,0,18,18,0,0,0,0,85,30,55,0,,25,0,25,57,0,57
25/02/2023 10:00,7,1,6,117,58,59,120,51,69,0,0,0,9,9,0,14,14,0,0,0,0,101,44,57,0,,35,2,33,87,0,87
25/02/2023 11:00,9,4,5,108,54,54,157,76,81,0,0,0,1,1,0,14,14,0,0,0,0,105,38,67,0,,52,0,52,79,2,77
25/02/2023 12:00,7,1,6,117,59,58,155,74,81,0,0,0,7,7,0,21,21,0,0,0,0,111,58,53,0,,69,0,69,99,0,99
25/02/2023 13:00,9,3,6,79,39,40,111,59,52,0,0,0,3,3,0,18,18,0,5,5,0,99,45,54,0,,69,0,69,108,0,108
25/02/2023 14:00,5,3,2,72,42,30,90,54,36,0,0,0,8,8,0,19,19,0,8,8,0,106,47,59,0,,85,0,85,86,1,85
25/02/2023 15:00,11,4,7,44,30,14,65,43,22,0,0,0,10,10,0,4,4,0,7,7,0,110,53,57,0,,69,0,69,78,3,75
25/02/2023 16:00,10,3,7,47,24,23,63,35,28,0,0,0,9,8,1,11,11,0,2,2,0,99,49,50,0,,70,0,70,64,1,63
25/02/2023 17:00,4,2,2,46,23,23,56,30,26,0,0,0,7,7,0,10,10,0,0,0,0,89,42,47,0,,75,0,75,80,0,80
25/02/2023 18:00,3,1,2,15,8,7,20,13,7,0,0,0,3,3,0,16,16,0,0,0,0,95,39,56,0,,89,1,88,76,0,76
25/02/2023 19:00,6,4,2,18,7,11,14,5,9,0,0,0,3,3,0,14,14,0,1,1,0,86,36,50,0,,70,0,70,95,0,95
25/02/2023 20:00,6,2,4,4,3,1,10,5,5,0,0,0,3,3,0,7,7,0,0,0,0,84,37,47,0,,68,0,68,53,0,53
25/02/2023 21:00,6,5,1,3,2,1,11,4,7,0,0,0,2,2,0,3,3,0,4,4,0,61,29,32,0,,44,1,43,57,0,57
25/02/2023 22:00,4,3,1,3,2,1,9,3,6,0,0,0,2,2,0,4,4,0,1,1,0,57,31,26,0,,22,0,22,36,0,36
25/02/2023 23:00,3,3,0,4,3,1,3,0,3,0,0,0,2,2,0,3,3,0,0,0,0,50,37,13,0,,20,0,20,22,1,21
26/02/2023 00:00,1,1,0,3,2,1,6,3,3,0,0,0,1,1,0,0,0,0,2,2,0,27,19,8,0,,22,0,22,12,0,12
26/02/2023 01:00,1,1,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,,10,0,10,3,0,3
26/02/2023 02:00,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,,14,0,14,8,0,8
26/02/2023 03:00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,19,14,5,0,,14,1,13,7,0,7
26/02/2023 04:00,2,0,2,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,,4,0,4,2,0,2
26/02/2023 05:00,0,0,0,3,2,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,5,3,2,0,,5,0,5,2,0,2
26/02/2023 06:00,1,1,0,5,3,2,7,4,3,0,0,0,1,1,0,1,1,0,0,0,0,23,7,16,0,,5,0,5,6,0,6
26/02/2023 07:00,1,0,1,22,8,14,19,7,12,0,0,0,8,8,0,4,4,0,2,2,0,35,9,26,0,,6,0,6,10,0,10
26/02/2023 08:00,3,2,1,52,21,31,72,27,45,0,0,0,7,7,0,2,2,0,0,0,0,47,14,33,0,,6,0,6,12,0,12
26/02/2023 09:00,8,3,5,102,44,58,96,45,51,0,0,0,12,12,0,5,5,0,6,6,0,62,23,39,0,,16,0,16,30,0,30
26/02/2023 10:00,10,6,4,127,45,82,137,53,84,0,0,0,15,15,0,10,10,0,10,10,0,73,21,52,0,,27,0,27,37,0,37
26/02/2023 11:00,8,3,5,111,58,53,136,69,67,0,0,0,10,10,0,21,21,0,5,5,0,72,28,44,0,,25,0,25,55,1,54
26/02/2023 12:00,10,6,4,112,54,58,143,64,79,0,0,0,2,2,0,14,14,0,9,9,0,92,38,54,0,,54,0,54,84,1,83
26/02/2023 13:00,7,4,3,93,47,46,127,67,60,0,0,0,5,5,0,16,16,0,7,7,0,134,63,71,0,,59,0,59,73,0,73
26/02/2023 14:00,12,4,8,68,36,32,90,44,46,0,0,0,2,2,0,16,16,0,5,5,0,100,43,57,0,,62,0,62,70,0,70
26/02/2023 15:00,8,1,7,71,40,31,88,49,39,0,0,0,7,7,0,13,13,0,6,6,0,66,26,40,0,,69,0,69,78,0,78
26/02/2023 16:00,7,2,5,56,30,26,89,48,41,0,0,0,4,4,0,17,17,0,0,0,0,86,38,48,0,,61,0,61,73,0,73
26/02/2023 17:00,5,4,1,27,9,18,45,24,21,0,0,0,4,4,0,7,7,0,4,4,0,90,49,41,0,,71,0,71,36,0,36
26/02/2023 18:00,8,2,6,10,7,3,24,12,12,0,0,0,6,5,1,9,9,0,0,0,0,93,39,54,0,,76,1,75,70,0,70
26/02/2023 19:00,5,2,3,11,4,7,25,10,15,0,0,0,5,5,0,9,9,0,0,0,0,77,40,37,0,,61,0,61,78,0,78
26/02/2023 20:00,4,1,3,10,5,5,24,9,15,0,0,0,0,0,0,3,3,0,0,0,0,77,42,35,0,,49,0,49,48,0,48
26/02/2023 21:00,2,2,0,6,2,4,7,3,4,0,0,0,3,3,0,3,3,0,0,0,0,49,27,22,0,,40,0,40,46,2,44
26/02/2023 22:00,0,0,0,3,2,1,2,1,1,0,0,0,2,2,0,1,1,0,0,0,0,33,23,10,0,,32,0,32,29,0,29
26/02/2023 23:00,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,16,12,4,0,,21,0,21,7,0,7
27/02/2023 00:00,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,16,8,8,0,,16,0,16,7,0,7
27/02/2023 01:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,,4,1,3,0,0,0
27/02/2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,,8,0,8,3,0,3
27/02/2023 03:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,3,0,3,2,0,2
27/02/2023 04:00,0,0,0,2,2,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,,0,0,0,0,0,0
27/02/2023 05:00,4,3,1,4,3,1,6,3,3,0,0,0,0,0,0,1,1,0,0,0,0,21,4,17,0,,2,0,2,8,0,8
27/02/2023 06:00,10,9,1,15,12,3,23,18,5,0,0,0,10,10,0,13,13,0,6,6,0,116,24,92,0,,12,0,12,23,0,23
27/02/2023 07:00,12,7,5,61,51,10,76,67,9,0,0,0,50,50,0,15,15,0,1,1,0,285,53,232,0,,32,0,32,80,0,80
27/02/2023 08:00,40,35,5,70,55,15,91,74,17,0,0,0,63,63,0,46,46,0,1,1,0,551,104,447,0,,58,0,58,156,0,156
27/02/2023 09:00,11,5,6,34,18,16,53,35,18,0,0,0,32,32,0,18,18,0,2,2,0,237,46,191,0,,27,0,27,112,1,111
27/02/2023 10:00,4,4,0,38,18,20,40,19,21,0,0,0,9,9,0,10,10,0,2,2,0,42,26,16,0,,17,0,17,54,0,54
27/02/2023 11:00,10,5,5,45,24,21,39,20,19,0,0,0,3,3,0,5,5,0,4,4,0,25,25,0,0,,33,0,33,49,1,48
27/02/2023 12:00,7,3,4,40,18,22,38,17,21,0,0,0,7,7,0,7,7,0,11,11,0,75,28,47,0,,56,0,56,60,1,59
27/02/2023 13:00,9,5,4,36,15,21,43,17,26,0,0,0,4,4,0,19,19,0,8,8,0,104,47,57,0,,74,0,74,75,0,75
27/02/2023 14:00,14,7,7,22,12,10,33,14,19,0,0,0,5,5,0,19,19,0,3,3,0,99,53,46,0,,54,0,54,45,0,45
27/02/2023 15:00,12,7,5,21,7,14,34,10,24,0,0,0,6,6,0,36,36,0,0,0,0,124,64,60,0,,72,0,72,47,0,47
27/02/2023 16:00,20,11,9,45,19,26,68,17,51,0,0,0,2,2,0,35,35,0,0,0,0,241,146,95,0,,106,0,106,41,0,41
27/02/2023 17:00,39,12,27,69,15,54,107,29,78,0,0,0,6,6,0,50,50,0,2,2,0,365,249,116,0,,199,0,199,85,0,85
27/02/2023 18:00,16,6,10,59,15,44,80,17,63,0,0,0,2,2,0,27,27,0,0,0,0,318,225,93,0,,185,0,185,102,0,102
27/02/2023 19:00,10,6,4,35,12,23,53,20,33,0,0,0,1,1,0,10,10,0,0,0,0,162,109,53,0,,115,1,114,62,0,62
27/02/2023 20:00,4,2,2,21,9,12,26,9,17,0,0,0,6,6,0,9,9,0,0,0,0,127,81,46,0,,84,1,83,74,1,73
27/02/2023 21:00,7,4,3,16,10,6,18,5,13,0,0,0,3,3,0,12,12,0,0,0,0,67,45,22,0,,71,0,71,54,1,53
27/02/2023 22:00,2,0,2,6,2,4,10,1,9,0,0,0,1,1,0,3,3,0,0,0,0,48,35,13,0,,35,0,35,30,0,30
27/02/2023 23:00,2,2,0,1,1,0,4,1,3,0,0,0,1,1,0,0,0,0,0,0,0,22,13,9,0,,30,0,30,8,0,8
28/02/2023 00:00,1,0,1,4,2,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,,19,1,18,5,0,5
28/02/2023 01:00,0,0,0,2,2,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,5,3,2,0,,5,0,5,0,0,0
28/02/2023 02:00,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,,3,0,3,1,0,1
28/02/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,,1,0,1,3,0,3
28/02/2023 04:00,0,0,0,3,3,0,5,3,2,0,0,0,1,1,0,1,1,0,0,0,0,4,0,4,0,,1,0,1,2,0,2
28/02/2023 05:00,1,1,0,8,5,3,7,6,1,0,0,0,2,2,0,1,1,0,0,0,0,26,1,25,0,,2,0,2,6,0,6
28/02/2023 06:00,9,7,2,16,12,4,24,16,8,0,0,0,16,16,0,6,6,0,2,2,0,127,24,103,0,,11,0,11,26,0,26
28/02/2023 07:00,19,17,2,70,62,8,77,69,8,0,0,0,28,28,0,16,16,0,0,0,0,336,75,261,0,,38,2,36,85,0,85
28/02/2023 08:00,49,44,5,96,72,24,134,111,23,0,0,0,95,95,0,52,52,0,0,0,0,646,86,560,0,,56,1,55,186,0,186
28/02/2023 09:00,28,17,11,42,27,15,61,43,18,0,0,0,26,26,0,13,13,0,13,13,0,281,58,223,0,,36,0,36,134,0,134
28/02/2023 10:00,8,5,3,21,10,11,39,16,23,0,0,0,15,15,0,7,7,0,3,3,0,96,27,69,0,,21,0,21,63,0,63
28/02/2023 11:00,6,2,4,40,13,27,39,15,24,0,0,0,16,15,1,7,7,0,6,6,0,74,20,54,0,,27,0,27,50,0,50
28/02/2023 12:00,14,7,7,40,28,12,46,28,18,0,0,0,5,5,0,10,10,0,11,11,0,82,35,47,0,,60,0,60,76,0,76
28/02/2023 13:00,13,8,5,17,9,8,21,9,12,0,0,0,13,13,0,25,25,0,6,6,0,114,49,65,0,,86,0,86,69,0,69
28/02/2023 14:00,12,4,8,27,12,15,30,11,19,0,0,0,7,7,0,18,18,0,6,6,0,109,54,55,0,,67,0,67,76,1,75
28/02/2023 15:00,12,8,4,31,13,18,36,12,24,0,0,0,2,2,0,33,33,0,14,14,0,151,80,71,0,,76,0,76,60,1,59
28/02/2023 16:00,24,9,15,44,11,33,66,18,48,0,0,0,4,4,0,33,33,0,17,17,0,226,149,77,0,,130,0,130,83,0,83
28/02/2023 17:00,46,17,29,95,15,80,138,24,114,0,0,0,7,6,1,48,48,0,35,35,0,402,285,117,0,,226,1,225,79,0,79
28/02/2023 18:00,32,13,19,66,12,54,96,17,79,0,0,0,6,6,0,38,38,0,20,20,0,353,239,114,0,,197,0,197,88,0,88
28/02/2023 19:00,20,9,11,33,10,23,41,9,32,0,0,0,2,2,0,14,14,0,12,12,0,170,117,53,0,,117,0,117,83,0,83
28/02/2023 20:00,7,3,4,19,8,11,26,8,18,0,0,0,4,4,0,15,15,0,4,4,0,139,85,54,0,,80,0,80,67,0,67
28/02/2023 21:00,7,5,2,10,5,5,19,5,14,0,0,0,2,2,0,10,10,0,1,1,0,72,55,17,0,,59,0,59,58,0,58
28/02/2023 22:00,4,2,2,4,2,2,10,3,7,0,0,0,2,2,0,4,4,0,2,2,0,52,39,13,0,,35,0,35,29,1,28
28/02/2023 23:00,3,2,1,2,0,2,2,1,1,0,0,0,1,1,0,2,2,0,0,0,0,24,20,4,0,,42,1,41,7,0,7
1/3/2023 0:00,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,12,10,0,,15,0,15,8,0,8
1/3/2023 1:00,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,,1,0,1,1,0,1
1/3/2023 2:00,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,,3,0,3,5,0,5
1/3/2023 3:00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,,4,1,3,1,0,1
1/3/2023 4:00,0,0,0,2,2,0,4,1,3,0,0,0,1,1,0,0,0,0,2,2,0,6,1,5,0,,1,0,1,1,0,1
1/3/2023 5:00,2,2,0,6,4,2,8,5,3,0,0,0,1,1,0,1,1,0,0,0,0,27,2,25,0,,4,0,4,11,0,11
1/3/2023 6:00,11,11,0,14,10,4,19,15,4,0,0,0,8,8,0,7,7,0,4,4,0,118,26,92,0,,9,0,9,28,0,28
1/3/2023 7:00,38,31,7,69,61,8,85,74,11,0,0,0,25,25,0,12,12,0,28,28,0,307,49,258,0,,38,0,38,79,0,79
1/3/2023 8:00,96,86,10,78,64,14,112,97,15,0,0,0,77,75,2,47,47,0,121,121,0,688,96,592,0,,59,0,59,208,2,206
1/3/2023 9:00,33,27,6,27,18,9,39,28,11,0,0,0,21,21,0,12,12,0,22,22,0,265,49,216,0,,28,1,27,119,1,118
1/3/2023 10:00,16,13,3,21,10,11,36,15,21,0,0,0,16,16,0,7,7,0,8,8,0,81,25,56,0,,32,1,31,55,0,55
1/3/2023 11:00,12,8,4,35,19,16,49,27,22,0,0,0,18,18,0,11,11,0,5,5,0,76,23,53,0,,38,0,38,66,1,65
1/3/2023 12:00,17,9,8,35,17,18,51,30,21,0,0,0,4,4,0,10,10,0,12,12,0,97,36,61,0,,70,0,70,80,1,79
1/3/2023 13:00,19,9,10,47,21,26,65,30,35,0,0,0,5,5,0,22,22,0,7,7,0,115,58,57,0,,70,0,70,95,1,94
1/3/2023 14:00,28,14,14,28,13,15,46,19,27,0,0,0,7,7,0,18,18,0,20,20,0,117,51,66,0,,58,0,58,55,0,55
1/3/2023 15:00,20,11,9,34,14,20,47,16,31,0,0,0,9,9,0,32,32,0,11,11,0,142,70,72,0,,82,0,82,59,0,59
1/3/2023 16:00,35,11,24,44,18,26,59,19,40,0,0,0,9,9,0,38,38,0,16,16,0,242,148,94,0,,149,0,149,69,0,69
1/3/2023 17:00,54,15,39,94,15,79,145,26,119,0,0,0,5,5,0,45,45,0,32,32,0,446,314,132,0,,203,0,203,119,0,119
1/3/2023 18:00,37,8,29,91,22,69,124,28,96,0,0,0,4,4,0,41,41,0,17,17,0,368,264,104,0,,228,2,226,126,0,126
1/3/2023 19:00,23,5,18,53,17,36,71,29,42,0,0,0,2,2,0,17,17,0,9,9,0,217,140,77,0,,134,0,134,103,1,102
1/3/2023 20:00,11,5,6,25,10,15,23,7,16,0,0,0,5,5,0,14,14,0,17,17,0,123,77,46,0,,95,1,94,94,2,92
1/3/2023 21:00,12,5,7,7,3,4,22,6,16,0,0,0,6,6,0,7,7,0,6,6,0,84,58,26,0,,86,1,85,69,0,69
1/3/2023 22:00,3,2,1,6,2,4,12,2,10,0,0,0,0,0,0,6,6,0,1,1,0,60,39,21,0,,60,0,60,36,0,36
1/3/2023 23:00,4,2,2,4,2,2,5,0,5,0,0,0,0,0,0,2,2,0,0,0,0,39,30,9,0,,36,1,35,16,0,16
2/3/2023 0:00,2,1,1,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,24,13,11,0,,12,0,12,9,0,9
2/3/2023 1:00,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,,2,0,2,2,0,2
2/3/2023 2:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,,6,0,6,2,0,2
2/3/2023 3:00,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2,0,,4,0,4,2,0,2
2/3/2023 4:00,0,0,0,2,2,0,3,1,2,0,0,0,1,1,0,1,1,0,1,1,0,5,1,4,0,,4,0,4,1,0,1
2/3/2023 5:00,3,3,0,5,3,2,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,32,5,27,0,,4,0,4,6,0,6
2/3/2023 6:00,9,9,0,14,13,1,20,15,5,0,0,0,11,11,0,10,10,0,7,7,0,120,22,98,0,,9,0,9,22,0,22
2/3/2023 7:00,34,28,6,53,43,10,65,51,14,0,0,0,20,20,0,15,15,0,20,20,0,273,65,208,0,,39,1,38,72,1,71
2/3/2023 8:00,88,73,15,74,58,16,104,87,17,0,0,0,83,83,0,43,43,0,112,112,0,630,105,525,0,,47,0,47,199,1,198
2/3/2023 9:00,36,29,7,30,22,8,50,36,14,0,0,0,24,24,0,12,12,0,8,8,0,277,45,232,0,,30,0,30,140,0,140
2/3/2023 10:00,11,9,2,26,14,12,30,17,13,0,0,0,4,4,0,10,10,0,7,7,0,105,35,70,0,,24,0,24,75,0,75
2/3/2023 11:00,8,5,3,36,17,19,41,17,24,0,0,0,12,12,0,6,6,0,7,7,0,86,31,55,0,,33,0,33,61,1,60
2/3/2023 12:00,10,6,4,34,18,16,40,17,23,0,0,0,8,8,0,7,7,0,8,8,0,90,40,50,0,,58,0,58,85,1,84
2/3/2023 13:00,14,8,6,28,11,17,36,15,21,0,0,0,5,5,0,13,13,0,8,8,0,136,63,73,0,,79,1,78,93,0,93
2/3/2023 14:00,7,5,2,28,13,15,43,15,28,0,0,0,6,6,0,23,23,0,12,12,0,84,40,44,0,,74,0,74,51,0,51
2/3/2023 15:00,13,7,6,32,17,15,35,16,19,0,0,0,4,4,0,38,38,0,16,16,0,133,77,56,0,,77,0,77,81,0,81
2/3/2023 16:00,26,4,22,51,13,38,75,21,54,0,0,0,5,5,0,40,40,0,18,18,0,200,123,77,0,,99,1,98,65,0,65
2/3/2023 17:00,54,19,35,75,19,56,123,32,91,0,0,0,1,1,0,34,34,0,18,18,0,378,261,117,0,,180,0,180,103,1,102
2/3/2023 18:00,41,12,29,91,29,62,109,31,78,0,0,0,5,5,0,26,26,0,13,13,0,362,243,119,0,,151,1,150,120,1,119
2/3/2023 19:00,21,9,12,41,8,33,49,15,34,0,0,0,4,4,0,17,17,0,11,11,0,199,120,79,0,,111,1,110,64,0,64
2/3/2023 20:00,15,3,12,28,14,14,37,19,18,0,0,0,5,5,0,14,14,0,6,6,0,122,73,49,0,,83,1,82,77,0,77
2/3/2023 21:00,10,4,6,15,9,6,16,7,9,0,0,0,3,3,0,18,18,0,5,5,0,105,64,41,0,,72,0,72,53,0,53
2/3/2023 22:00,4,3,1,7,2,5,18,4,14,0,0,0,3,3,0,6,6,0,2,2,0,61,43,18,0,,43,0,43,32,0,32
2/3/2023 23:00,5,3,2,4,0,4,5,1,4,0,0,0,3,3,0,5,5,0,2,2,0,45,33,12,0,,33,0,33,16,0,16
3/3/2023 0:00,1,0,1,1,0,1,4,1,3,0,0,0,0,0,0,2,2,0,0,0,0,29,21,8,0,,34,0,34,6,0,6
3/3/2023 1:00,1,1,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,,6,0,6,0,0,0
3/3/2023 2:00,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,8,8,0,0,,6,0,6,4,1,3
3/3/2023 3:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,9,0,9,2,0,2
3/3/2023 4:00,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,2,2,0,9,6,3,0,,4,0,4,1,0,1
3/3/2023 5:00,3,3,0,6,4,2,6,4,2,0,0,0,1,1,0,1,1,0,3,3,0,32,6,26,0,,3,0,3,7,0,7
3/3/2023 6:00,7,7,0,13,10,3,18,9,9,0,0,0,7,7,0,13,13,0,1,1,0,112,26,86,0,,6,0,6,25,0,25
3/3/2023 7:00,22,20,2,40,29,11,55,41,14,0,0,0,28,28,0,8,8,0,12,12,0,192,46,146,0,,25,0,25,53,0,53
